"event-id","visible","timestamp","location-long","location-lat","acceleration-raw-x","acceleration-raw-y","acceleration-raw-z","bar:barometric-height","battery-charge-percent","battery-charging-current","external-temperature","gps:hdop","gps:satellite-count","gps-time-to-fix","ground-speed","heading","height-above-msl","import-marked-outlier","gls:light-level","mag:magnetic-field-raw-x","mag:magnetic-field-raw-y","mag:magnetic-field-raw-z","orn:transmission-protocol","tag-voltage","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","ECMWF Interim Full Daily SFC-FC 10 Metre Wind Gust","ECMWF Interim Full Daily SFC-FC Sunshine Duration","ECMWF Interim Full Daily SFC-FC Maximum Temperature at 2 m","ECMWF Interim Full Daily SFC-FC Temperature (2 m above Ground)","ECMWF Interim Full Daily SFC-FC Minimum Temperature at 2 m"
"21683907406","true","2022-04-09 04:06:39.000","12.566100120544434","45.50355529785156","9.0","-16.0","1058.0","0.0","81","0.0","29.0","2.0","5","1.0","0.0","153.0","-17.0","false","0.0","1.002","-0.148","0.388","GPRS","4033.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907407","true","2022-04-09 04:06:40.000","12.566102027893066","45.50355529785156","11.0","-20.0","1062.0","0.0","81","0.0","29.0","0.9","10","1.2","0.0","170.0","-15.0","false","0.0","1.003","-0.146","0.39","GPRS","4033.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907408","true","2022-04-09 04:06:41.000","12.566100120544434","45.50355911254883","7.0","-17.0","1053.0","0.0","81","0.0","29.0","0.9","10","0.98","0.0","223.0","-14.0","false","0.0","1.008","-0.148","0.393","GPRS","4036.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907409","true","2022-04-09 04:06:42.000","12.566102027893066","45.50355911254883","14.0","-1.0","1055.0","0.0","81","0.0","29.0","0.9","10","1.02","0.0","236.0","-13.0","false","0.0","1.017","-0.153","0.397","GPRS","4033.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907410","true","2022-04-09 04:06:43.000","12.566104888916016","45.50355911254883","10.0","-17.0","1061.0","0.0","80","0.0","29.0","0.9","10","1.0","0.0","161.0","-12.0","false","0.0","1.009","-0.141","0.378","GPRS","4031.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907411","true","2022-04-09 04:06:44.000","12.566106796264648","45.50355911254883","-3.0","-15.0","1063.0","0.0","81","0.0","29.0","0.9","10","0.98","0.0","223.0","-11.0","false","0.0","1.01","-0.146","0.387","GPRS","4036.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907412","true","2022-04-09 04:06:45.000","12.566106796264648","45.503562927246094","5.0","-8.0","1057.0","0.0","80","0.0","29.0","0.9","10","1.0","0.0","307.0","-11.0","false","0.0","1.017","-0.15","0.402","GPRS","4031.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907413","true","2022-04-09 04:06:46.000","12.566104888916016","45.503562927246094","9.0","-5.0","1056.0","0.0","81","0.0","29.0","0.9","10","0.99","0.0","78.0","-10.0","false","1.0","1.015","-0.145","0.406","GPRS","4036.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907414","true","2022-04-09 04:06:47.000","12.566102981567383","45.50356674194336","10.0","-7.0","1053.0","0.0","81","0.0","29.0","0.9","10","0.99","0.0","307.0","-10.0","false","10.0","1.016","-0.147","0.394","GPRS","4033.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907415","true","2022-04-09 04:06:48.000","12.566102981567383","45.50356674194336","21.0","-17.0","1061.0","0.0","81","0.0","29.0","0.9","10","1.01","0.0","89.0","-10.0","false","23.0","1.01","-0.147","0.397","GPRS","4036.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21683907416","true","2022-04-09 04:06:49.000","12.566100120544434","45.50356674194336","17.0","-10.0","1056.0","0.0","81","0.0","29.0","0.8","13","1.06","0.0","239.0","-10.0","false","0.0","1.008","-0.149","0.4","GPRS","4033.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21688856728","true","2022-04-09 18:22:15.000","12.567216873168945","45.50539779663086","-39.0","-559.0","857.0","0.0","97","0.0","17.0","1.0","6","31.73","0.0","53.0","-19.0","false","1044.0","1.041","0.159","0.387","GPRS","4129.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21688856729","true","2022-04-09 18:22:22.000","12.56719970703125","45.505367279052734","-61.0","-508.0","935.0","0.0","90","0.0","17.0","1.0","6","6.73","0.0","174.0","-19.0","false","0.0","1.066","0.164","0.394","GPRS","4092.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
"21688856730","true","2022-04-10 04:03:05.000","12.566095352172852","45.503631591796875","-112.0","150.0","1034.0","0.0","88","0.0","24.0","0.9","10","41.5","0.0","324.0","-3.0","false","0.0","1.365","-0.23","0.421","GPRS","4076.0","gps","Tadorna tadorna","180066","Shelduck2","Shelduck Italy ISPRA MPIAB","NaN","NaN","NaN","NaN","NaN"
